Unnamed: 0,Tweet,Date,Username,Hashtags,Category
947,"ಬೆಳ್ಳಂದೂರು ಕೆರೆಯ ಆವರಣಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ಬೆಳ್ಳಂದೂರು ಹಾಗೂ ವರ್ತೂರು ಕೆರೆಗಳಿಗೆ ಸಂಬಂದಿಸಿದಂತೆ ಎನ್‌ಜಿ ಟಿ‌ ಸಮಿತಿಯ ಶಿಫಾರಸ್ಸು ಅನುಷ್ಠಾನ ಕುರಿತು ಪರಿಶೀಲನೆ ನಡೆಸಲಾಯಿತು. ಅಡಿಷನಲ್ ಚೀಫ್ ಸೆಕ್ರೆಟರಿ ಮತ್ತು #BDA ಕಮಿಷನರ್ ರಮಣರೆಡ್ಡಿ , BWSSB ಹಾಗೂ‌ #BBMP ಅಧಿಕಾರಿಗಳು ಹಾಜರಿದ್ದರು. @CMofKarnataka @BBMP_MAYOR @csogok",2019-11-13 10:15:14+00:00,BBMPCOMM,#BDA #BBMP,Water
948,"BWSSB’s workforce woefully inadequate, says Chairman Tushar Girinath http://bengaluru.citizenmatters.in/bengaluru-solutions-series-sustainable-equitable-water-access-bwssb-workforce-38661",2019-11-13 09:35:50+00:00,citizenmatters,,Water
949,"Despite social media and other tools, BBMP, Bescom, BWSSB never informs the public about work that may disrupt the life of citizens. @mdbescom @BBMPCOMM @chairmanbwssb",2019-11-13 09:00:46+00:00,trilobite_1970,,Water
950,The ordinary people are voli time 8n this football between two govt agencies BBMP and BWSSB. When a road is dug expectation from public is restoration in a day or two not years! When L&amp; T was given Cauvery work re-laying is excluded to make money later. Ppl should be jailed 4it,2019-11-13 08:53:21+00:00,Viswana70378552,,Water
951,"Called up siddarai BWWSB AE incharge for ward25/Ward26 kaveri & UGD pipeline work and asked him the same question. He says , he does not know Maybe BWSSB Contractor will start digging wherever their JCB decides . This is exactly what is killing our city. Zero planning .",2019-11-13 08:00:00+00:00,ghanshyam_in,,Water
952,"Alla sir, neevu helathaIdira , @chairmanbwssb dug the road for pipeline, they should lay roads #bwssb says they have paid money to #bbmp to relay roads ? Sathya yenrappo? @BBMPCOMM @BBMP_MAYOR @BBMPSWMSplComm @csogok @Tejasvi_Surya @DVSadanandGowda @CMofKarnataka @BSYBJP",2019-11-13 07:56:04+00:00,NammaBengaluroo,#bwssb #bbmp,Water
953,"@chairmanbwssb, @BBMPCOMM 17th Cross sector 4 hsr Layout front of HDFC road digging for laying pipe is going on. They are doing this work neatly why not to adopt this as a standard all over for fixing pipe line digging #BBMP, #BWSSB ? Restoration not done but minimum disturbance",2019-11-13 07:18:45+00:00,arundaya,#BBMP #BWSSB,Water
954,Last week Bescom this week Bwssb next week ofc guys... Good management @BBMPCOMM so you guys make sure that we cannot travel in peace...,2019-11-13 06:23:14+00:00,Prasad19721,,Water
955,"Ulsoor lake disappearing due to neglect! Half the lake is covered with weed and algae.BBMP, BWSSB and other agencies need to work &amp; coordinate for better upkeep of our precious lakes. ",2019-11-13 05:53:56+00:00,NammaBNP,,Water
956,It's due to BWSSB work. Area traffic officers are present &amp; working hard to clear it. @hsrltrafficps,2019-11-13 04:55:30+00:00,blrcitytraffic,,Water
957,Due to BWSSB work traffic jammed. Area traffic officers are present &amp; working hard to clear it. @hsrltrafficps,2019-11-13 04:37:08+00:00,blrcitytraffic,,Water
958,"Thank you miserable traffic jam it was and all the reconstruction work will be done during office going hours only. And @chairmanbwssb BWSSB have made roads hell, all over BTM and towards Whitefield everywhere there's some or the other blocks ",2019-11-13 04:33:58+00:00,BengaluruSave,,Water
959,Due to BWSSB work. Area traffic officers are present &amp; working hard to clear it. @hsrltrafficps,2019-11-13 04:31:06+00:00,blrcitytraffic,,Water
960,Must be due to BWSSB work or bad road in Sarjapur Road near HDFC. They are all useless.,2019-11-13 03:57:32+00:00,deepakdemiwal,,Water
961,Due to BWSSB work traffic was blocked.Area traffic officers are present &amp; working hard to clear it. @hsrltrafficps,2019-11-13 03:57:29+00:00,blrcitytraffic,,Water
962,Due to BWSSB work traffic pile up. Area traffic officers are present &amp; working hard to clear it. @hsrltrafficps,2019-11-13 03:55:26+00:00,blrcitytraffic,,Water
963,@chairmanbwssb @blrcitytraffic @CPBlr @AddlCPTraffic once again big jam ORR agara bwssb. Doi g work near sarjapur road big bazzar even at peak hours no information @hsrltrafficps pl seize all equipments @ArvindLBJP pl support,2019-11-13 03:47:29+00:00,hemmigepura,,Water
964,"@NammaBESCOM This is how safe the pit is. Shake up. Wake up. We are sending our children to school to learn civic duties. When Govt. agencies don’t follow their own guidelines, whom to look up for?",2019-11-13 03:44:20+00:00,avinamadhari,,Water
965,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
966,"@CMofKarnataka @BSYBJP @csogok All dams of karnataka are full, but not a single drop supplied to houses in rajajinagar. Despite complaining for MOnths XX Complaint Number: BWSSB-2019-11-11-76475 No improvement. This is situation nov , how will it be in Summer mar-may ? ",2019-11-13 03:38:12+00:00,ghanshyam_in,,Water
967,#bbmp I have raised the request for restoration of road. But the request is not changed the status after 2 month .There is no bwssb work in progress in last 2 month. Road is in such a pethetic condition.,2019-11-13 03:16:33+00:00,rampratap84,#bbmp,Water
968,"@GCC_MP , Bringing to your notice under your MP grants the Fencing work has started in Balaji Layout, Kanakapura Road by BWSSB, but the works are of substandard. They r not even cleared the debris n bushes and constructing the foundation for fence. It doesn't serve any purpose ",2019-11-12 16:54:39+00:00,Magadi_Ramesha,,Water
969,"@PMOIndia, in the interest of the nation @BWSSB in Bangalore needs to be dismantled and all of its employees need to be either killed or kicked out of the state to save the city or else soon Bangalore will be comparable to Syria. It's a national issue now",2019-11-12 15:41:25+00:00,VivekSa50843298,,Water
970,"These are all non-sence first work together BWSSB &amp; BBMP, and also focus on illegal water connections. Ask every water tanker to strictly implement RWH to recharge ground water ",2019-11-12 13:59:15+00:00,softengg2015,,Water
971,"#Bangalore or #Bengaluru, whatever you call it, the city is being held hostage by the four pillars of corruption.. #BESCOM @NammaBESCOM #BBMP @BBMP_MAYOR #BDA @BDABangalore #BWSSB @chairmanbwssb Retweet if you agree, or don't. Won't change the facts though.",2019-11-12 10:15:14+00:00,BESCOM_WTF,#Bangalore #Bengaluru #BESCOM #BBMP #BDA #BWSSB,Water
972,"Pot holes, road cutting done by bwssb, is been asplanted today 12-11-19 in Domlur ward @BJP4Karnataka @BBMPCOMM @BPACofficial @PCMohanMP @BJP_RSS @BBMP_MAYOR",2019-11-12 10:08:07+00:00,CrGundanna,,Water
973,"@gail_gas The government is repairing our roads and their effort is short lived due to your shoddy plan. If you dig in the near future, you’ll get a proper order from our BBMP ward 197 you’ll pay for the full road repair and not a patch work. @ShobhaGowdainc",2019-11-12 09:56:49+00:00,avinamadhari,,Water
974,This anaconda of you gas pipe is left in the open for god knows why for heaven knows for how long. No proper person to answer on status if we call @gail_gas office. You may not dig our road once repairs are done. – at Gokulam Tower B2,2019-11-12 09:48:02+00:00,avinamadhari,,Water
975,@gail_gas Its been months now that this has been left as is on the main road. Will you complete the work immediately?! @BBMPSWMSplComm is overseeing our road repair and will be done soon. You better not dig up our road 15 days later. @csogok,2019-11-12 09:44:23+00:00,avinamadhari,,Water
976,@chairmanbwssb @BBMPSWMSplComm 2 Liters of water is wasted every minute... Please stop the leakage &amp; clear the debris at the bridge of New BEL road. https://goo.gl/maps/JNCg5ethj5BJvuhg6 #indiawater #watercrisis #bwssb #water #BBMP #Bengaluru,2019-11-12 08:04:20+00:00,balajiraog1,#indiawater #watercrisis #bwssb #water #BBMP #Bengaluru,Water
977,"Pls report to BwSSB , BBMp control room",2019-11-12 07:35:29+00:00,sri16587,,Water
978,This money shud come frm salaries of BWSSB enginrs n comm &amp; not frm taxes. No governance but just seat politics in India? 4 what reason? Money making n seats? @publictvnews @Tv9kannadanews @DeccanHerald @TOIBengaluru @MirrorNow @suvarnanewstv @THBengaluru @XpressBengaluru @ndtv,2019-11-12 06:32:56+00:00,PTonsh,,Water
979,"#SwatchaaSundarBengaluru destroyed by BBMP,BWSSB. While driving it is felt if any sin done by you then you drive on Bangalore roads, more sins then ORR drive , further more sins then Kanakapura road.",2019-11-12 06:06:21+00:00,mahantesh2909,#SwatchaaSundarBengaluru,Water
980,"BBMP n BWSSB are the worst orgs to deal with, worst of both is definitely BWSSB, even after acknowledging the problem in front of Justice Hedge BWSSB has not fixed the problem leading to caving in of @AgaraLake track for 4th time! Shamefull! @BangaloreMirror @KavithaReddy16",2019-11-12 05:08:26+00:00,WeAreHSRLayout,,Water
981,Perfect for depicting the coordination between #BBMP #BWSSB #BESCOM #GAIL etc. This is how they work and dig the existingroads and keep themselves relevant. Shame on you @BBMPCOMM @BBMPCOMM @chairmanbwssb. Show this video to your kids and tell them this is what you do for living.,2019-11-12 04:32:36+00:00,anupsingh307,#BBMP #BWSSB #BESCOM #GAIL,Water
982,@BBMPCOMM @bwssbdirector @bwssb @DeccanHerald @timesofindia @BlrCityPolice,2019-11-12 04:13:23+00:00,FinStratSrini,,Water
983,Coordination problem between BWSSB and BBMP! BBMP chooses to cover the potholes and BWSSB chooses to dig it. @TOIBengaluru @BBMPCOMM @chairmanbwssb https://epaper.timesgroup.com/Olive/ODN/TimesOfIndia/shared/ShowArticle.aspx?doc=TOIBG%2F2019%2F11%2F12&amp;entity=Ar00404&amp;sk=34F03B70&amp;mode=text!,2019-11-12 03:46:37+00:00,mrinalini_bhat,,Water
984,@bwssbchairman @chairmanbwssb @CMofKarnataka @BangaloreMirror Please take action against sewage drainage water leakage overflowing in roads. Complaint num bwssb-2019111176571 ,2019-11-12 03:29:25+00:00,susho90,,Water
985,My 1 Q to you as you are the man incharge. When will @BBMPCOMM speak and coordinate works with @chairmanbwssb so that the road laying is done after the #BWSSB work? What's stopping you from talking? Why #BBMP and #BWSSB http://behave.like couples after bitter divorce??,2019-11-12 02:41:05+00:00,jiboyv,#BWSSB #BBMP #BWSSB,Water
986,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,Water
987,"Sir on 2-3 things we want immediate action on carmelaram road . 1. Complete carmelaram road is full of big potholes, dust and pollution. 2. Traffic cop at Carmelaram crossing is not available these days. 3. One complete lane is not in use becoz of BWSSB work. Pls look into it ",2019-11-12 02:36:07+00:00,ami_pam,,Water
988,"'To never learn' seems to be the motto of BWSSB! With all the frustration of people, courts, corporates etc on bad condition of Bengaluru rdss, BWSSB is impervious to it. Their way is 'life as usual'; cut a road at will. When will we see few heads rolling? @BSYBJP @bwssbchairman",2019-11-12 01:32:24+00:00,Anandagundurao,,Water
989,Why shouldn’t our High Court take a cue from Kerala High Court? There are thousands of such structures in the city. BBMP should demolish all such buildings to prevent violations in future. How are BESCOM and BWSSB providing connections to these buildings?,2019-11-11 20:15:26+00:00,snramanath,,Water
990,"The kanakapura road potholes have many gods.. Bbmp, BWSSB, and BMRCL.. #ponnappa",2019-11-11 15:01:13+00:00,_kanakapuraroad,#ponnappa,Water
991,Andher Nagri Chopat Raja.,2019-11-11 14:40:43+00:00,kejriwal_rahul,,Water
992,Please file FIR against BWSSB personnel who authorized this. ₹25000/- coming out of taxpayer's money is not deterrence.,2019-11-11 13:27:55+00:00,aquastatic,,Water
993,@Tejasvi_Surya Inner roads at HSR are all messed up. Suddenly #BWSSB #BBMP woke up and breaking the pavements and culverts (all are in good condition) in the name of drainage work leaving the roads BLOCKED or unusable. Smells like corruption @BBMPCOMM @BBMP_MAYOR @CMofKarnataka,2019-11-11 13:06:02+00:00,rupamsarkar,#BWSSB #BBMP,Water
994,"@BBMPCOMM @HennurT again they have done it. Bwssb hit bescom line, no power and the digging starts. Once again on hennur bagalur Rd.",2019-11-11 11:54:50+00:00,rajeshrajah1,,Water
995,"@syndicatebank @RBI Sir, Regarding the BWSSB ECS bill payments, SYNDICATE BANK has debited the MAXIMUM ECS LIMIT AMOUNT from our Accounts in November; Request to kindly look into it n Refund our Money at the earliest. #SYNB00027000007579",2019-11-11 11:25:31+00:00,NChiranthana,#SYNB00027000007579,Water
996,"Why mercy? They will asphalt the roads without addressing SWDs and pavements. The next team of BWSSB will come &amp; start digging after a week. Also, those who don't pay for water connection now wont get road cutting permission later. This was a threat by his men in maruti layout.",2019-11-11 09:55:17+00:00,Lying_low,,Water
997,Welcoming BWSSB as our Silver Sponsor for one of the biggest tech events in the country #Blrtechsummit. The path towards a better future is crowding with possibilities. Register now at https://bit.ly/31WB54L and be part of this wave of #impact #innovation #SmartIT #SmartBio,2019-11-11 09:49:44+00:00,blrtechsummit,#Blrtechsummit #impact #innovation #SmartIT #SmartBio,Water
998,This time BBMP fines BWSSB for digging up road without permission @HUDDeptOdisha @bmcbbsr,2019-11-11 09:17:35+00:00,RanjitMishra74,,Water
999,@BBMPCOMM ಬಿಬಿಎಂಪಿ ಮಾಡಾಬೇಕಾದ ಕೆಲಸ @blrcitytraffic ಮಾಡ್ತಾ ಇದ್ದಾರೆ ಹಾಗಾದರೆ ಇನ್ಮೇಲೆ ಸಂಚಾರ ವ್ಯವಸ್ಥೆಯನ್ನು ಬಿಬಿಎಂಪಿಯ ಪೌರ ಕಾರ್ಮಿಕರು ಮಾಡ್ತಾರ? ಬೆಂಗಳೂರಿನಲ್ಲಿ ಏನು ಕಡಿಮೆ ಟ್ರಾಫಿಕ್ ಸಮಸ್ಯೆ ಇದೆಯಾ! BWSSB ಅವರು ಲೈಟ್ ಕಂಬ ರಿಪೇರಿ ಮಾಡಬಹುದ? ಸರ್ಕಾರಿ ಶಿಕ್ಷಕರು ಪಾಠ ಮಾಡೋದು ಬಿಟ್ಟು ಟ್ರಾಫಿಕ್ ನಿರ್ವಹಣೆ ಮಾಡಬಹುದ? ,2019-11-11 09:08:54+00:00,meenabg,,Water
1000,@TOIBengaluru @Jordan_wakefied @Suraj_OldNo7 #Bengaluru at its best.. so #BBMP fines #BWSSB . One government department fines another department....the fine to be paid does it come from our #taxes paid??,2019-11-11 08:55:45+00:00,WarnerJude,#Bengaluru #BBMP #BWSSB #taxes,Water
1001,Time for @BSYBJP @CMofKarnataka to look at privatizing #BBMP #BDA #BWSSB and #BESCOM,2019-11-11 08:06:38+00:00,niteshgbhat,#BBMP #BDA #BWSSB #BESCOM,Water
1002,"Accept the fact that we can never have decent roads, and become happier for life. Accept the fact! 50 years from now BBMP BWSSB will still be the same.",2019-11-11 07:59:07+00:00,democractic7,,Water
