tweet,civic_issue
@JessicaFilan it is ,0
"@Charliecondou 4SkinMusic, more like ",0
"@crazytwism i know..they block orkut in dubai!! in oman they have orkut access,but skype is banned!  ru from the gulf?",0
hates the waiting game. she hates uncertainties too. ,0
My throat hurts. I think I have a cold ,0
now I'm kind of sad after all the bullshit I found out ,0
"Ow,I totally ate pavement this morn at Stephens Green Luas stop.So sore!AND THERE WAS A FREAKING TV CAMERA THERE!Of all the times to fall ",0
Jamming postponed again! Boohoohoozx damn you flu bug! ,0
my baby just went home ,0
Another morning at .net towers.. still on deadline ,0
"wakey Wakey, I'm bored '.' My dog is annoying  He weights 20 pounds and doesn't want to come off of my knees",0
; i miss family guyyy. ,0
tired and borrrrrred this vacation  sooooooo hot,0
"Just Sitting ,Waiting  ",0
"sitting at home, watching Jeremy Kyle and bored! ",0
still in germany! ,0
Stuck on my own at work super stressed. I wish i was somewhere else ,0
"@kateblogs no, it's because i'm an author, not a subscriber ",0
Why am I up so EARLY!! -- I am bored and have had that trantula song stuck in my head for the past HOUR!!  / www.StalkDaily.com/georg ...,0
Feels like a cramp. Quite disconcerting ,0
@skynicmac shame ,0
one of my site's PR dropped  http://plurk.com/p/n0jlt,0
@McBesty monday is usually a working day? ,0
@maxbarners  I hope it all goes well.,0
is supposed to work for university but the construction sight close by makes contant noise ,0
@CruciFire DAMIT! That was my idea for today's comic!!!! Just wrote it down.    Will give credit then.,0
Zen sushi for lunch today...looks like it's raining outside ,0
"Ashley tisdale, I love you!!! But why did you dye your hair?! ",0
didnt announce reading lineup ,0
"@RonJeffries I'd love to hire you again too, it was tons of fun last time. I don't do the budget tho. Or the hiring ",0
Off to see my German girl for her last night in Brisbane ,0
"@micameli ???????????My friend was supposed to be having one, but it hasn't been arranged yet ",0
LAN at @JetBlackOnyx's with @miss_mell was a blasty-blast. Now it's time for home ,0
Gnah! Inner tube exploded. Gotta get a taxi to work or be late. ,0
"good morning - i am going for a run this morning, then its off to the dentist for some drilling ",0
@cubedweller Gah - not for me on freeview then  Still - if they brought over the Colbert Report I'd consider switching just to get that.,0
"i'm in my clinic, its booring  http://twitpic.com/2y6qq",0
"Only 18 more days left in london, where did the time go ",0
@jerrrm today can not. meeting the whole day. gilaaaa ,0
hungry  dreaming of yumyums..,0
No gym yesteday!!!! They have a all new gym so I need a new induction  good news is it's booked for Wednesday woot!!!,0
Ughhhhh I so didn't see that coming on house. Ilu bb ,0
@gfalcone601 nawww take me to london please? cornwall's boring ,0
My website is down.. ,0
@KingKiwi  i want to be somewhere with no rain its not very nice here today,0
306 letters to be sent out!! better start writing now ,0
@llordllama oh no  I had an Obadiah too. Names that start with E are generally good.,0
"@valdezign hmm, this beta of Nambu has ping.fm and friendfeed disabled.  boo. ",0
ohhh  not very well. and i've lost my voice     ,0
ARIZONAAAA! - japannaly: hhhahaha now you canï¿½t go thursday! YOU BITCH!  jk hahaha http://tumblr.com/xej1jtj9w,0
"BOOO EE you suck! WHY Daniella, don't bring Sam back at all if it has to be her! Not happy  ",0
@fabianv what kind of docs? and what are you using to write them? we're always behind on our docs ,0
Wishes she didn't have OM homework to do right now ,0
Ok here's the deal i live in a small town i've never seen anythin famous n anyway so i thought i might luck up on something ,0
@duskyazure least U got 2 lie in - I 've bn up way 2 long!! Mrs woke up at 6am this morning &amp; dragd me out of slumberlnd @ the same time ,0
I'm trying to plan trips...low budget though...don't think it is working ,0
@IanHanlon Me and Scobz goal is to get a celeb to respond to one of our tweets before we go to sleep.  I may not get any sleep ,0
nobody ever speaks to me now ,0
Waiting For Tom To Call ,0
"it's mums birthday, im glad she likes her pressies. i'm looking forward to party time later this week, but sad im not going to cornwall ",0
@dajbelshaw sounds like my every day  except gym,0
My car arrived!! ....maybe i'll get it on thursday....damn paperwork ,0
Someone (@Ratsofatsorat) left a few sips of mocha in the reusable coffee mug.   Last week.  Now it's chunky ,0
"Omg, whats with Windows Vista today. Tried installing it on my Windows 7 laptop and its died! Reinstall ",0
I mean nobody goes on this anymore  x,0
dear twitter... i have 4 bug bites on my leg. :\ they r itchyyyy....  haha just got outta the shower. uhh night.,0
@thomassonora I had the same problem  #poken #error,0
"@tracitoguchi Nah not really, feeling it come back on ",0
@MushyV Ahhhhh that Hoff programme sounded CLASSS!!!! I fuckin missed it  hopes there's a repeat innit,0
confused what he should do with his life ,0
@grunt121 Good luck with The Big Meeting.    I hope the rumour mill is wrong.,0
@j_xx is the white guy manager there? the one that shouts when you walk in?  I wanna go back and feast!,0
no missing 17 again on thursday is the worst ,0
"Hello world, i dont like to do physics. ",0
"Going to the dentist again  I mean, tooth spa right @valeriekhoo ;)",0
My boyfriend means the world to me but he just doesn't seem to see it ....muchless understand ,0
@Natazzz *hurt and sad* ,0
"Finished marking can't celebrate yet tho, got to communicate marks &amp; feedback to all those online students, rest of the night gone there ",0
"Is still sick, hate this ",0
Simon Felice is no longer playing with the Felice Brothers. I'm not sure how I feel about that. ,0
ears size 00 hurt  watching chaos theory!!! wonderful movie love it!,0
going on holidays with my friend tomorrow exited but no twitter ,0
Looks like the Nobel peace prize is simply a popularity contest   http://tinyurl.com/cffz4h,0
oww the poor darling    Body of missing Tracy girl Sandra Cantu  found inside suitcase www.tinyurl.com/dfhvzg  #tracy,0
ugh why did my mum wake me up so early!! 8:45 geesh! I NEED SLEEP! And @princessnadys...there is noth  awww ,0
"but I have to work now, so no time to play ",0
@haylieofficial every night ,0
"No post or even any email, nobody loves you when your down, I'd take a long walk but don't have energy to get out of chair ",0
via @chrismevans: Argh.  Driving into London today.  Made a wrong turn at Kings-X - stuck in an extra 30 minutes of logjam traffic ,0
@mattg00d i dont like you not having internet. You dont tweet as much. ,0
@jodie_lane JODIE? ARE YOU AWAKE? ARE YOU HUNGRY? DO YOU NEED ANYTHING? coz i'm leaving. coz you wont talk to me ,0
@llaacceeyy haha i'm not a good cook at all  it looks pretty foul right now. love having voguettes on twitter yay! nice to meet you x,0
"Needs to go to the dentist now. What a perfect start for the holidays,hm?   ",0
has no milk for a cup of tea ,0
MOTHER FUCKERS. CHANGING THE ROTAS WITHOUT TELLING ME = NOT COOL. OFF TO WORK. ,0
why can I not add my boyfriend!!!!! ,0
"arghhhhhh , can`t put a profile picture here , so i`m sorry guy`s , don`t know what to do now  ",0
@lolzitsmel  Paranormal was pretty good tonight!,0
@Glinner Don't think that's the right username for Mr Brooks ,0
Its a grey day in London come back sun all is forgiven ,0
I HATE WINDOWS MOVIE MAKER....  SONY VEGAS COME BACK!! I cant download it anymore. My brother banned me from downloading.. ? (,0
i cant stop laughing @ this burger king commerical.....im so easily amused  ,0
@davidkudrev It's just a pity that Facebook Chat has exceeded even MSN's amazingly level of unreliability! ,0
Pity I'll have to remove it because it's irrelevant. ,0
Hubby has such a tight scedule for us during easter vaca that its stressing me out... 8 visits all over Denmark in 6 days ,0
"@rickrodgers just kidding man. RIM doesn't even have a sync client for Linux, and the opensync package sucks  at least it can charge lolz",0
..... Oh and my agents had me booked out the wrong days.  X1000000,0
"going out with josh, of course i broke up with will but was it the right thing to do???? i feel so bad  so confused...",0
i wish my new glasses weren't so expensive ,0
Yummy pizza for dinner. Top of mouth burnt now though ,0
Literally spitting blood. ,0
im just a little bit bored down here in warrnambool  only so many animal docos you can handle,0
Wordpress is being a bitch-ass bitch! Otherwise there'd be a new Silence remix up ,0
@casasteve VW forums are a nightmare for that. Enthusiasts on forums always results in politics and bitching! ,0
is awake at a sensible time and is doing alot of coursework bohoo ,0
@Schofe That sounds like a great show! Shame I'm at work ,0
@Wyldceltic1 so i read! i'm glad you're doing better. ,0
@emperoremil yup. I'm at work. I'm on midshift na e. ,0
@burjz UGH I DIDN'T MEAN TO SIGN OFF and then when I got back you were gone ,0
My baby's heading for Perth ,0
uh D: why did the dentists hurt today. holy crap i feel like my teeth are all about to fall out ,0
Nobody will let me make one giant cookie ,0
going for a ride i hate my legs ,0
feels sick and needs foood. i cant find my camera anywhere!  last night was good. lindsay's house is pretty ruined eek.,0
"@omkar_kurode : you won coz i created &quot;avenues&quot; for you! and yeah, i made the mistake of choosing TANGO over ZONE ",0
Sometimes YouTube has no sound on Ubuntu ,0
cannot find her phone ,0
"might have to go to hospital on my foot for an x-ray, have to wait for the doctor to call me back to confirm, I HATE HOSPITALS!!! ",0
Ahh sorry ya';ll for not being able to twitter from the show my phone so did not work in there at all  But brit was amazeing....ahhh,0
"I'm so damn tired today, actually I need to take a nap when I'm at home but there's no time ",0
"Just woke up, tiresome times ",0
"@Heromancer come back to orlando again sooon! i couldn't make it to the show, sadly ",0
wishes Restaurant City or Pet Society could be ported to the iPhone/iTouch.  http://plurk.com/p/n0lb0,0
not twittering in the past 22 days obviously. 1:40AM and taking a small break from ochem. ,0
omg this bed is making me sick  i cant even sleep in it ,0
On our way to the hospital... please keep praying. ,0
just had a bowl of bran flakes and is about to ave a shower and do revision! ,0
@phillColeman I had it as low as 3.5 last night ,0
"@SarahLSharp oops, feel like i'm breaking a few hearts now ",0
@ShystieUK wish me luck gotta go london ging great olmand street for a appointment really scared  xxxx,0
"@__dev_dsp Hrm, your last two posts make it sound like I'm holding you back. ",0
@etnobofin even google translator does not get it ,0
